,date_day,season,year,month,hour,day,workingday,weather,temp,atemp,hum,casual_user,registered_user,total_user,season_label,year_label,month_label,day_label,weather_label,workingday_label
194,2011-01-09,1,0,1,9,0,0,1,0.12,0.0758,0.46,0,19,19,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
195,2011-01-09,1,0,1,10,0,0,1,0.14,0.1061,0.43,0,49,49,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
196,2011-01-09,1,0,1,11,0,0,1,0.16,0.1212,0.4,2,47,49,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
197,2011-01-09,1,0,1,12,0,0,1,0.18,0.1364,0.37,4,79,83,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
198,2011-01-09,1,0,1,13,0,0,1,0.2,0.1667,0.34,6,69,75,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
199,2011-01-09,1,0,1,14,0,0,1,0.22,0.1818,0.32,8,64,72,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
200,2011-01-09,1,0,1,15,0,0,1,0.22,0.197,0.35,5,77,82,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
201,2011-01-09,1,0,1,16,0,0,1,0.2,0.1667,0.34,13,79,92,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
202,2011-01-09,1,0,1,17,0,0,1,0.18,0.1515,0.37,3,59,62,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
203,2011-01-09,1,0,1,18,0,0,1,0.16,0.1364,0.4,4,44,48,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
204,2011-01-09,1,0,1,19,0,0,1,0.16,0.1364,0.43,1,40,41,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
205,2011-01-09,1,0,1,20,0,0,1,0.14,0.1212,0.46,0,38,38,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
206,2011-01-09,1,0,1,21,0,0,1,0.14,0.1061,0.46,1,19,20,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
207,2011-01-09,1,0,1,22,0,0,1,0.14,0.1212,0.46,5,10,15,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
208,2011-01-09,1,0,1,23,0,0,1,0.12,0.1364,0.5,0,6,6,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
209,2011-01-10,1,0,1,0,1,1,1,0.12,0.1212,0.5,2,3,5,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
210,2011-01-10,1,0,1,1,1,1,1,0.12,0.1212,0.5,1,0,1,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
211,2011-01-10,1,0,1,2,1,1,1,0.12,0.1212,0.5,0,3,3,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
212,2011-01-10,1,0,1,3,1,1,1,0.12,0.1212,0.5,0,1,1,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
213,2011-01-10,1,0,1,4,1,1,1,0.1,0.1212,0.54,1,2,3,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
214,2011-01-10,1,0,1,5,1,1,1,0.1,0.1061,0.54,0,3,3,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
215,2011-01-10,1,0,1,6,1,1,1,0.12,0.1212,0.5,0,31,31,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
216,2011-01-10,1,0,1,7,1,1,1,0.12,0.1212,0.5,2,75,77,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
217,2011-01-10,1,0,1,8,1,1,2,0.12,0.1212,0.5,4,184,188,spring,2011,January,Monday,Mist/Cloudy,Weekday
218,2011-01-10,1,0,1,9,1,1,2,0.14,0.1212,0.5,2,92,94,spring,2011,January,Monday,Mist/Cloudy,Weekday
219,2011-01-10,1,0,1,10,1,1,2,0.14,0.1212,0.5,0,31,31,spring,2011,January,Monday,Mist/Cloudy,Weekday
220,2011-01-10,1,0,1,11,1,1,2,0.16,0.1364,0.47,2,28,30,spring,2011,January,Monday,Mist/Cloudy,Weekday
221,2011-01-10,1,0,1,12,1,1,2,0.2,0.1818,0.4,5,47,52,spring,2011,January,Monday,Mist/Cloudy,Weekday
222,2011-01-10,1,0,1,13,1,1,2,0.2,0.1818,0.4,4,50,54,spring,2011,January,Monday,Mist/Cloudy,Weekday
223,2011-01-10,1,0,1,14,1,1,2,0.2,0.197,0.4,0,47,47,spring,2011,January,Monday,Mist/Cloudy,Weekday
224,2011-01-10,1,0,1,15,1,1,2,0.2,0.197,0.4,2,43,45,spring,2011,January,Monday,Mist/Cloudy,Weekday
225,2011-01-10,1,0,1,16,1,1,1,0.2,0.2121,0.4,4,70,74,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
226,2011-01-10,1,0,1,17,1,1,1,0.2,0.2273,0.4,4,174,178,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
227,2011-01-10,1,0,1,18,1,1,1,0.2,0.197,0.4,1,154,155,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
228,2011-01-10,1,0,1,19,1,1,1,0.16,0.1667,0.47,3,92,95,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
229,2011-01-10,1,0,1,20,1,1,1,0.16,0.1667,0.5,1,73,74,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
230,2011-01-10,1,0,1,21,1,1,1,0.14,0.1364,0.59,1,37,38,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
231,2011-01-10,1,0,1,22,1,1,1,0.14,0.1515,0.59,2,22,24,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
232,2011-01-10,1,0,1,23,1,1,1,0.14,0.1515,0.59,0,18,18,spring,2011,January,Monday,Clear/Partly cloudy,Weekday
233,2011-01-11,1,0,1,0,2,1,1,0.14,0.1667,0.59,2,10,12,spring,2011,January,Tuesday,Clear/Partly cloudy,Weekday
234,2011-01-11,1,0,1,1,2,1,1,0.14,0.1515,0.59,0,3,3,spring,2011,January,Tuesday,Clear/Partly cloudy,Weekday
235,2011-01-11,1,0,1,2,2,1,2,0.16,0.1515,0.55,0,3,3,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
236,2011-01-11,1,0,1,5,2,1,2,0.16,0.1818,0.55,0,6,6,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
237,2011-01-11,1,0,1,6,2,1,2,0.16,0.1818,0.55,0,27,27,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
238,2011-01-11,1,0,1,7,2,1,2,0.16,0.2273,0.55,2,97,99,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
239,2011-01-11,1,0,1,8,2,1,2,0.18,0.2121,0.51,3,214,217,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
240,2011-01-11,1,0,1,9,2,1,2,0.18,0.197,0.51,3,127,130,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
241,2011-01-11,1,0,1,10,2,1,2,0.2,0.2121,0.51,3,51,54,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
242,2011-01-11,1,0,1,11,2,1,2,0.2,0.2121,0.47,4,31,35,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
243,2011-01-11,1,0,1,12,2,1,2,0.2,0.2273,0.51,2,55,57,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
244,2011-01-11,1,0,1,13,2,1,2,0.2,0.2273,0.59,6,46,52,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
245,2011-01-11,1,0,1,14,2,1,2,0.2,0.2273,0.59,3,60,63,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
246,2011-01-11,1,0,1,15,2,1,2,0.16,0.197,0.8,2,45,47,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
247,2011-01-11,1,0,1,16,2,1,2,0.16,0.1515,0.86,4,72,76,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
248,2011-01-11,1,0,1,17,2,1,2,0.16,0.1515,0.86,6,130,136,spring,2011,January,Tuesday,Mist/Cloudy,Weekday
249,2011-01-11,1,0,1,18,2,1,3,0.16,0.1818,0.93,1,94,95,spring,2011,January,Tuesday,Light Snow/Rain,Weekday
250,2011-01-11,1,0,1,19,2,1,3,0.16,0.2273,0.93,0,51,51,spring,2011,January,Tuesday,Light Snow/Rain,Weekday
251,2011-01-11,1,0,1,20,2,1,3,0.16,0.1515,0.93,0,32,32,spring,2011,January,Tuesday,Light Snow/Rain,Weekday
252,2011-01-11,1,0,1,21,2,1,3,0.16,0.197,0.86,0,20,20,spring,2011,January,Tuesday,Light Snow/Rain,Weekday
253,2011-01-11,1,0,1,22,2,1,3,0.16,0.1818,0.93,1,28,29,spring,2011,January,Tuesday,Light Snow/Rain,Weekday
254,2011-01-11,1,0,1,23,2,1,3,0.16,0.197,0.93,1,18,19,spring,2011,January,Tuesday,Light Snow/Rain,Weekday
255,2011-01-12,1,0,1,0,3,1,2,0.16,0.197,0.86,0,7,7,spring,2011,January,Wednesday,Mist/Cloudy,Weekday
256,2011-01-12,1,0,1,1,3,1,2,0.16,0.1818,0.86,0,6,6,spring,2011,January,Wednesday,Mist/Cloudy,Weekday
257,2011-01-12,1,0,1,2,3,1,1,0.14,0.1515,0.86,0,1,1,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
258,2011-01-12,1,0,1,5,3,1,1,0.14,0.1515,0.86,0,5,5,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
259,2011-01-12,1,0,1,6,3,1,1,0.12,0.1515,0.93,0,16,16,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
260,2011-01-12,1,0,1,7,3,1,1,0.14,0.1515,0.69,0,54,54,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
261,2011-01-12,1,0,1,8,3,1,1,0.16,0.1667,0.59,3,125,128,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
262,2011-01-12,1,0,1,9,3,1,1,0.16,0.1364,0.59,3,78,81,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
263,2011-01-12,1,0,1,10,3,1,1,0.18,0.1818,0.55,0,39,39,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
264,2011-01-12,1,0,1,11,3,1,1,0.2,0.1818,0.51,3,32,35,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
265,2011-01-12,1,0,1,12,3,1,1,0.2,0.1515,0.47,3,52,55,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
266,2011-01-12,1,0,1,13,3,1,1,0.22,0.197,0.44,0,49,49,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
267,2011-01-12,1,0,1,14,3,1,1,0.2,0.1818,0.47,0,44,44,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
268,2011-01-12,1,0,1,15,3,1,1,0.2,0.1667,0.47,1,48,49,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
269,2011-01-12,1,0,1,16,3,1,1,0.22,0.197,0.44,5,63,68,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
270,2011-01-12,1,0,1,17,3,1,1,0.2,0.1818,0.47,0,139,139,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
271,2011-01-12,1,0,1,18,3,1,1,0.2,0.1515,0.47,2,135,137,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
272,2011-01-12,1,0,1,19,3,1,1,0.18,0.1515,0.47,1,82,83,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
273,2011-01-12,1,0,1,20,3,1,1,0.16,0.1364,0.5,2,54,56,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
274,2011-01-12,1,0,1,21,3,1,1,0.16,0.1364,0.55,0,57,57,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
275,2011-01-12,1,0,1,22,3,1,1,0.16,0.1212,0.55,1,32,33,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
276,2011-01-12,1,0,1,23,3,1,1,0.14,0.1061,0.59,1,19,20,spring,2011,January,Wednesday,Clear/Partly cloudy,Weekday
277,2011-01-13,1,0,1,0,4,1,1,0.14,0.1212,0.59,1,6,7,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
278,2011-01-13,1,0,1,1,4,1,1,0.14,0.1212,0.5,0,2,2,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
279,2011-01-13,1,0,1,2,4,1,1,0.14,0.1212,0.5,0,2,2,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
280,2011-01-13,1,0,1,3,4,1,1,0.14,0.1212,0.5,0,3,3,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
281,2011-01-13,1,0,1,4,4,1,1,0.14,0.1212,0.5,0,4,4,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
282,2011-01-13,1,0,1,5,4,1,1,0.14,0.1212,0.5,0,3,3,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
283,2011-01-13,1,0,1,6,4,1,1,0.12,0.1515,0.54,0,28,28,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
284,2011-01-13,1,0,1,7,4,1,1,0.12,0.1515,0.54,0,72,72,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
285,2011-01-13,1,0,1,8,4,1,1,0.14,0.1364,0.5,5,197,202,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
286,2011-01-13,1,0,1,9,4,1,1,0.14,0.1212,0.5,2,137,139,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
287,2011-01-13,1,0,1,10,4,1,2,0.16,0.1364,0.5,2,36,38,spring,2011,January,Thursday,Mist/Cloudy,Weekday
288,2011-01-13,1,0,1,11,4,1,2,0.2,0.1667,0.44,4,33,37,spring,2011,January,Thursday,Mist/Cloudy,Weekday
289,2011-01-13,1,0,1,12,4,1,1,0.2,0.1667,0.44,3,49,52,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
290,2011-01-13,1,0,1,13,4,1,1,0.22,0.197,0.41,2,81,83,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
291,2011-01-13,1,0,1,14,4,1,1,0.22,0.197,0.41,3,39,42,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
292,2011-01-13,1,0,1,15,4,1,1,0.24,0.2121,0.38,5,55,60,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
293,2011-01-13,1,0,1,16,4,1,1,0.24,0.2121,0.38,2,76,78,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
294,2011-01-13,1,0,1,17,4,1,1,0.2,0.1818,0.4,4,158,162,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
295,2011-01-13,1,0,1,18,4,1,1,0.2,0.1818,0.4,3,141,144,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
296,2011-01-13,1,0,1,19,4,1,1,0.16,0.1515,0.47,1,98,99,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
297,2011-01-13,1,0,1,20,4,1,1,0.16,0.1515,0.47,0,64,64,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
298,2011-01-13,1,0,1,21,4,1,1,0.14,0.1212,0.46,0,40,40,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
299,2011-01-13,1,0,1,22,4,1,1,0.14,0.1212,0.46,0,30,30,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
300,2011-01-13,1,0,1,23,4,1,1,0.12,0.1364,0.5,1,14,15,spring,2011,January,Thursday,Clear/Partly cloudy,Weekday
301,2011-01-14,1,0,1,0,5,1,1,0.12,0.1364,0.5,0,14,14,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
302,2011-01-14,1,0,1,1,5,1,1,0.1,0.1212,0.54,0,5,5,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
303,2011-01-14,1,0,1,2,5,1,1,0.1,0.1212,0.54,0,1,1,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
304,2011-01-14,1,0,1,3,5,1,1,0.1,0.1364,0.54,0,1,1,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
305,2011-01-14,1,0,1,5,5,1,1,0.1,0.1364,0.54,0,8,8,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
306,2011-01-14,1,0,1,6,5,1,1,0.1,0.1818,0.54,0,17,17,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
307,2011-01-14,1,0,1,7,5,1,1,0.1,0.1212,0.74,0,70,70,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
308,2011-01-14,1,0,1,8,5,1,1,0.12,0.1667,0.68,2,156,158,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
309,2011-01-14,1,0,1,9,5,1,1,0.14,0.1515,0.69,0,117,117,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
310,2011-01-14,1,0,1,10,5,1,1,0.18,0.1818,0.55,4,40,44,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
311,2011-01-14,1,0,1,11,5,1,1,0.18,0.1667,0.51,6,47,53,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
312,2011-01-14,1,0,1,12,5,1,1,0.2,0.197,0.44,2,59,61,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
313,2011-01-14,1,0,1,13,5,1,1,0.22,0.197,0.37,4,73,77,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
314,2011-01-14,1,0,1,14,5,1,1,0.22,0.2121,0.41,5,59,64,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
315,2011-01-14,1,0,1,15,5,1,1,0.24,0.2424,0.38,9,59,68,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
316,2011-01-14,1,0,1,16,5,1,1,0.22,0.2424,0.41,3,87,90,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
317,2011-01-14,1,0,1,17,5,1,1,0.22,0.2273,0.41,4,155,159,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
318,2011-01-14,1,0,1,18,5,1,1,0.2,0.2576,0.47,5,134,139,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
319,2011-01-14,1,0,1,19,5,1,1,0.16,0.197,0.59,3,89,92,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
320,2011-01-14,1,0,1,20,5,1,1,0.18,0.2424,0.59,0,68,68,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
321,2011-01-14,1,0,1,21,5,1,1,0.16,0.2273,0.69,4,48,52,spring,2011,January,Friday,Clear/Partly cloudy,Weekday
322,2011-01-14,1,0,1,22,5,1,2,0.16,0.2273,0.69,2,34,36,spring,2011,January,Friday,Mist/Cloudy,Weekday
323,2011-01-14,1,0,1,23,5,1,2,0.18,0.2424,0.55,1,26,27,spring,2011,January,Friday,Mist/Cloudy,Weekday
324,2011-01-15,1,0,1,0,6,0,1,0.18,0.2424,0.55,3,25,28,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
325,2011-01-15,1,0,1,1,6,0,2,0.16,0.197,0.59,2,18,20,spring,2011,January,Saturday,Mist/Cloudy,Weekend
326,2011-01-15,1,0,1,2,6,0,2,0.16,0.197,0.59,0,12,12,spring,2011,January,Saturday,Mist/Cloudy,Weekend
327,2011-01-15,1,0,1,3,6,0,2,0.16,0.2273,0.59,1,7,8,spring,2011,January,Saturday,Mist/Cloudy,Weekend
328,2011-01-15,1,0,1,4,6,0,2,0.16,0.2273,0.59,0,5,5,spring,2011,January,Saturday,Mist/Cloudy,Weekend
329,2011-01-15,1,0,1,5,6,0,1,0.16,0.2273,0.59,0,1,1,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
330,2011-01-15,1,0,1,6,6,0,1,0.14,0.1667,0.63,1,2,3,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
331,2011-01-15,1,0,1,7,6,0,1,0.14,0.2121,0.63,1,9,10,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
332,2011-01-15,1,0,1,8,6,0,1,0.14,0.1515,0.63,1,22,23,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
333,2011-01-15,1,0,1,9,6,0,1,0.16,0.1818,0.64,2,31,33,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
334,2011-01-15,1,0,1,10,6,0,1,0.18,0.197,0.59,2,57,59,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
335,2011-01-15,1,0,1,11,6,0,1,0.2,0.197,0.55,18,54,72,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
336,2011-01-15,1,0,1,12,6,0,1,0.24,0.2273,0.48,15,74,89,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
337,2011-01-15,1,0,1,13,6,0,1,0.28,0.2576,0.38,21,80,101,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
338,2011-01-15,1,0,1,14,6,0,1,0.3,0.2879,0.39,26,92,118,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
339,2011-01-15,1,0,1,15,6,0,2,0.32,0.3182,0.36,21,108,129,spring,2011,January,Saturday,Mist/Cloudy,Weekend
340,2011-01-15,1,0,1,16,6,0,2,0.34,0.3333,0.34,33,95,128,spring,2011,January,Saturday,Mist/Cloudy,Weekend
341,2011-01-15,1,0,1,17,6,0,2,0.32,0.303,0.36,29,54,83,spring,2011,January,Saturday,Mist/Cloudy,Weekend
342,2011-01-15,1,0,1,18,6,0,2,0.3,0.2879,0.45,15,69,84,spring,2011,January,Saturday,Mist/Cloudy,Weekend
343,2011-01-15,1,0,1,19,6,0,2,0.32,0.303,0.39,14,60,74,spring,2011,January,Saturday,Mist/Cloudy,Weekend
344,2011-01-15,1,0,1,20,6,0,2,0.32,0.303,0.39,6,35,41,spring,2011,January,Saturday,Mist/Cloudy,Weekend
345,2011-01-15,1,0,1,21,6,0,2,0.32,0.303,0.39,6,51,57,spring,2011,January,Saturday,Mist/Cloudy,Weekend
346,2011-01-15,1,0,1,22,6,0,2,0.3,0.3182,0.42,0,26,26,spring,2011,January,Saturday,Mist/Cloudy,Weekend
347,2011-01-15,1,0,1,23,6,0,1,0.3,0.2879,0.45,5,39,44,spring,2011,January,Saturday,Clear/Partly cloudy,Weekend
348,2011-01-16,1,0,1,0,0,0,1,0.26,0.303,0.56,6,33,39,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
349,2011-01-16,1,0,1,1,0,0,1,0.26,0.2727,0.56,4,19,23,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
350,2011-01-16,1,0,1,2,0,0,1,0.26,0.2879,0.56,3,13,16,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
351,2011-01-16,1,0,1,3,0,0,1,0.22,0.2727,0.69,9,6,15,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
352,2011-01-16,1,0,1,4,0,0,1,0.26,0.2576,0.56,0,1,1,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
353,2011-01-16,1,0,1,5,0,0,2,0.26,0.2576,0.56,1,1,2,spring,2011,January,Sunday,Mist/Cloudy,Weekend
354,2011-01-16,1,0,1,6,0,0,2,0.26,0.2576,0.56,0,1,1,spring,2011,January,Sunday,Mist/Cloudy,Weekend
355,2011-01-16,1,0,1,7,0,0,2,0.24,0.2121,0.56,0,3,3,spring,2011,January,Sunday,Mist/Cloudy,Weekend
356,2011-01-16,1,0,1,8,0,0,1,0.22,0.2121,0.55,0,18,18,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
357,2011-01-16,1,0,1,9,0,0,1,0.22,0.2121,0.51,3,29,32,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
358,2011-01-16,1,0,1,10,0,0,1,0.22,0.2121,0.51,8,71,79,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
359,2011-01-16,1,0,1,11,0,0,1,0.24,0.2273,0.44,23,70,93,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
360,2011-01-16,1,0,1,12,0,0,1,0.24,0.2121,0.41,29,75,104,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
361,2011-01-16,1,0,1,13,0,0,1,0.26,0.2273,0.35,23,95,118,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
362,2011-01-16,1,0,1,14,0,0,1,0.28,0.2727,0.36,22,69,91,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
363,2011-01-16,1,0,1,15,0,0,1,0.26,0.2424,0.38,35,78,113,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
364,2011-01-16,1,0,1,16,0,0,1,0.24,0.2273,0.38,22,77,99,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
365,2011-01-16,1,0,1,17,0,0,1,0.22,0.2121,0.37,23,82,105,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
366,2011-01-16,1,0,1,18,0,0,1,0.2,0.2121,0.4,11,56,67,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
367,2011-01-16,1,0,1,19,0,0,1,0.18,0.197,0.47,14,47,61,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
368,2011-01-16,1,0,1,20,0,0,1,0.18,0.197,0.47,7,50,57,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
369,2011-01-16,1,0,1,21,0,0,1,0.18,0.197,0.51,6,22,28,spring,2011,January,Sunday,Clear/Partly cloudy,Weekend
370,2011-01-16,1,0,1,22,0,0,2,0.2,0.2121,0.49,2,19,21,spring,2011,January,Sunday,Mist/Cloudy,Weekend
371,2011-01-16,1,0,1,23,0,0,2,0.2,0.2273,0.4,0,18,18,spring,2011,January,Sunday,Mist/Cloudy,Weekend
372,2011-01-17,1,0,1,0,1,0,2,0.2,0.197,0.47,1,16,17,spring,2011,January,Monday,Mist/Cloudy,Weekend
373,2011-01-17,1,0,1,1,1,0,2,0.2,0.197,0.44,1,15,16,spring,2011,January,Monday,Mist/Cloudy,Weekend
374,2011-01-17,1,0,1,2,1,0,2,0.18,0.1667,0.43,0,8,8,spring,2011,January,Monday,Mist/Cloudy,Weekend
375,2011-01-17,1,0,1,3,1,0,2,0.18,0.1818,0.43,0,2,2,spring,2011,January,Monday,Mist/Cloudy,Weekend
376,2011-01-17,1,0,1,4,1,0,2,0.18,0.197,0.43,1,2,3,spring,2011,January,Monday,Mist/Cloudy,Weekend
377,2011-01-17,1,0,1,5,1,0,2,0.18,0.197,0.43,0,1,1,spring,2011,January,Monday,Mist/Cloudy,Weekend
378,2011-01-17,1,0,1,6,1,0,2,0.18,0.1818,0.43,0,5,5,spring,2011,January,Monday,Mist/Cloudy,Weekend
379,2011-01-17,1,0,1,7,1,0,2,0.16,0.1818,0.5,4,9,13,spring,2011,January,Monday,Mist/Cloudy,Weekend
380,2011-01-17,1,0,1,8,1,0,2,0.16,0.1515,0.47,3,30,33,spring,2011,January,Monday,Mist/Cloudy,Weekend
381,2011-01-17,1,0,1,9,1,0,2,0.16,0.1515,0.47,8,39,47,spring,2011,January,Monday,Mist/Cloudy,Weekend
382,2011-01-17,1,0,1,10,1,0,2,0.16,0.1515,0.5,7,50,57,spring,2011,January,Monday,Mist/Cloudy,Weekend
383,2011-01-17,1,0,1,11,1,0,2,0.16,0.1515,0.55,9,55,64,spring,2011,January,Monday,Mist/Cloudy,Weekend
384,2011-01-17,1,0,1,12,1,0,2,0.18,0.197,0.47,10,70,80,spring,2011,January,Monday,Mist/Cloudy,Weekend
385,2011-01-17,1,0,1,13,1,0,2,0.18,0.197,0.47,13,80,93,spring,2011,January,Monday,Mist/Cloudy,Weekend
386,2011-01-17,1,0,1,14,1,0,2,0.18,0.2121,0.43,12,74,86,spring,2011,January,Monday,Mist/Cloudy,Weekend
387,2011-01-17,1,0,1,15,1,0,2,0.2,0.2121,0.47,21,72,93,spring,2011,January,Monday,Mist/Cloudy,Weekend
388,2011-01-17,1,0,1,16,1,0,2,0.2,0.2121,0.47,6,76,82,spring,2011,January,Monday,Mist/Cloudy,Weekend
389,2011-01-17,1,0,1,17,1,0,1,0.2,0.197,0.51,4,67,71,spring,2011,January,Monday,Clear/Partly cloudy,Weekend
